duration,packets,bytes,packetsPerSecond,bytesPerSecond,averagePacketSize,srcPort,dstPort,protocol
11.9747,7,558,0.584566,46.5983,79.7143,52630,443,6
11.9952,7,558,0.583565,46.5184,79.7143,59772,443,6
12.0942,6,484,0.496106,40.0192,80.6667,52622,443,6
12.0037,7,558,0.583154,46.4857,79.7143,59770,443,6
12.1007,6,484,0.49584,39.9978,80.6667,52606,443,6
12.1436,7,558,0.576434,45.95,79.7143,59746,443,6
12.1091,6,484,0.495495,39.9699,80.6667,52194,443,6
11.8453,6,484,0.506528,40.8599,80.6667,52590,443,6
11.9593,7,558,0.585316,46.6581,79.7143,33290,443,6
11.8651,6,484,0.505685,40.7919,80.6667,59684,443,6
11.8672,6,484,0.505596,40.7848,80.6667,52580,443,6
11.8959,7,558,0.588437,46.9068,79.7143,52578,443,6
11.952,7,558,0.585677,46.6868,79.7143,52572,443,6
11.8894,7,558,0.58876,46.9326,79.7143,58128,443,6
11.9171,7,558,0.58739,46.8234,79.7143,47000,443,6
11.8665,6,484,0.505625,40.7871,80.6667,58112,443,6
11.8676,6,484,0.50558,40.7835,80.6667,60784,443,6
11.8582,6,484,0.50598,40.8158,80.6667,52526,443,6
11.8917,7,558,0.588646,46.9235,79.7143,59730,443,6
11.8621,6,484,0.505812,40.8022,80.6667,59720,443,6
12.065,6,484,0.497308,40.1162,80.6667,52204,443,6
11.949,7,558,0.585824,46.6985,79.7143,46990,443,6
13.3079,8,652,0.601146,48.9934,81.5,46450,443,6
11.8875,6,484,0.504731,40.715,80.6667,46968,443,6
13.1207,8,652,0.609724,49.6925,81.5,59192,443,6
13.1527,9,726,0.68427,55.1977,80.6667,59214,443,6
12.0627,7,558,0.580302,46.2583,79.7143,60822,443,6
13.353,8,652,0.599118,48.8281,81.5,52212,443,6
13.0133,9,726,0.691602,55.7892,80.6667,59176,443,6
11.9429,7,558,0.586122,46.7223,79.7143,52222,443,6
13.2063,8,652,0.605773,49.3705,81.5,46394,443,6
13.3424,8,652,0.59959,48.8666,81.5,32830,443,6
11.9674,7,558,0.584922,46.6267,79.7143,59678,443,6
13.1595,8,652,0.607926,49.5459,81.5,52132,443,6
12.1196,7,558,0.577577,46.0412,79.7143,33320,443,6
13.1973,8,652,0.606186,49.4041,81.5,52106,443,6
13.1349,8,652,0.609066,49.6389,81.5,52118,443,6
11.9697,7,558,0.584809,46.6176,79.7143,52676,443,6
13.202,8,652,0.605966,49.3863,81.5,46412,443,6
13.1881,8,652,0.606606,49.4384,81.5,59266,443,6
11.8345,7,558,0.59149,47.1502,79.7143,59642,443,6
13.1693,8,652,0.607473,49.509,81.5,52108,443,6
11.9281,7,558,0.58685,46.7803,79.7143,46998,443,6
11.9039,7,558,0.588045,46.8756,79.7143,59668,443,6
11.927,7,558,0.586901,46.7844,79.7143,52180,443,6
11.892,6,484,0.504541,40.6997,80.6667,59600,443,6
13.3218,8,652,0.600517,48.9422,81.5,51844,443,6
11.8831,7,558,0.589072,46.9575,79.7143,59686,443,6
11.8678,6,484,0.505571,40.7827,80.6667,59650,443,6
13.2139,8,652,0.605422,49.3419,81.5,60320,443,6
12.1454,7,558,0.576351,45.9434,79.7143,59786,443,6
11.967,7,558,0.584943,46.6283,79.7143,52614,443,6
11.7318,7,558,0.596667,47.5629,79.7143,59696,443,6
13.1193,8,652,0.609787,49.6976,81.5,46330,443,6
13.1534,8,652,0.608208,49.5689,81.5,59208,443,6
11.9104,7,558,0.587723,46.8499,79.7143,58110,443,6
13.178,8,652,0.60707,49.4762,81.5,59224,443,6
13.1535,8,652,0.608203,49.5686,81.5,52140,443,6
13.1686,9,726,0.683446,55.1313,80.6667,32782,443,6
11.8551,7,558,0.590464,47.0684,79.7143,59672,443,6
11.9047,6,484,0.504004,40.6563,80.6667,60778,443,6
11.9185,7,558,0.587321,46.8179,79.7143,58114,443,6
13.1037,8,652,0.610513,49.7568,81.5,51810,443,6
13.1273,8,652,0.609416,49.6674,81.5,60960,443,6
3.94857,4,320,1.01302,81.0419,80,443,55498,6
13.309,8,652,0.601097,48.9894,81.5,57690,443,6
13.0595,9,726,0.689153,55.5917,80.6667,51748,443,6
13.0534,9,726,0.689474,55.6175,80.6667,60976,443,6
12.9969,9,726,0.692473,55.8595,80.6667,57612,443,6
13.0435,9,726,0.689997,55.6597,80.6667,51756,443,6
12.9755,9,726,0.693617,55.9518,80.6667,60988,443,6
13.1329,8,652,0.609155,49.6462,81.5,52104,443,6
13.0817,8,652,0.611541,49.8406,81.5,51762,443,6
13.1456,8,652,0.608571,49.5985,81.5,52178,443,6
13.2008,8,652,0.606024,49.3909,81.5,60304,443,6
13.1707,8,652,0.60741,49.5039,81.5,52122,443,6
13.1223,9,726,0.685857,55.3258,80.6667,32778,443,6
13.1151,8,652,0.609982,49.7135,81.5,59238,443,6
13.114,8,652,0.610034,49.7178,81.5,59254,443,6
13.2053,8,652,0.605819,49.3743,81.5,46396,443,6
13.1763,8,652,0.607149,49.4827,81.5,57660,443,6
13.1308,9,726,0.68541,55.2897,80.6667,51820,443,6
13.1438,9,726,0.684732,55.235,80.6667,32796,443,6
13.1497,8,652,0.60838,49.5829,81.5,60328,443,6
13.1407,9,726,0.684897,55.2484,80.6667,52162,443,6
13.1495,8,652,0.608389,49.5837,81.5,32798,443,6
13.1178,9,726,0.68609,55.3446,80.6667,52166,443,6
13.1726,8,652,0.607322,49.4967,81.5,59202,443,6
13.1644,8,652,0.6077,49.5276,81.5,57664,443,6
12.0632,7,558,0.580278,46.2565,79.7143,59756,443,6
13.3335,8,652,0.599993,48.8994,81.5,46446,443,6
11.8556,6,484,0.50609,40.8246,80.6667,52542,443,6
13.3076,8,652,0.601161,48.9946,81.5,46480,443,6
11.8448,6,484,0.506549,40.8616,80.6667,60814,443,6
13.3413,9,726,0.674598,54.4176,80.6667,59288,443,6
13.3223,8,652,0.600495,48.9403,81.5,59282,443,6
11.9199,7,558,0.587255,46.8126,79.7143,52682,443,6
11.931,7,558,0.586709,46.7691,79.7143,59734,443,6
13.014,9,726,0.69156,55.7859,80.6667,59198,443,6
13.1508,9,726,0.684368,55.2057,80.6667,60306,443,6
13.0353,9,726,0.690435,55.6951,80.6667,59162,443,6
11.8802,6,484,0.505042,40.7401,80.6667,46922,443,6
11.9096,6,484,0.503796,40.6395,80.6667,59666,443,6
11.9867,7,558,0.583983,46.5518,79.7143,52558,443,6
12.1061,6,484,0.495617,39.9798,80.6667,59696,443,6
13.1468,8,652,0.608512,49.5937,81.5,51786,443,6
12.0771,7,558,0.579611,46.2033,79.7143,52592,443,6
11.9032,7,558,0.588076,46.878,79.7143,52184,443,6
11.9058,7,558,0.587951,46.8681,79.7143,59666,443,6
11.8528,7,558,0.590579,47.0776,79.7143,46918,443,6
11.9072,6,484,0.503897,40.6477,80.6667,58092,443,6
11.8821,7,558,0.589119,46.9612,79.7143,33232,443,6
11.7714,7,558,0.594663,47.4032,79.7143,52518,443,6
11.7766,7,558,0.594399,47.3821,79.7143,59632,443,6
11.9046,6,484,0.504008,40.6567,80.6667,59700,443,6
0,1,101,0,0,101,46802,53,17
0,1,105,0,0,105,56235,53,17
0,1,116,0,0,116,46057,53,17
13.4701,9,726,0.668146,53.8971,80.6667,46490,443,6
13.4762,9,726,0.667842,53.8726,80.6667,60392,443,6
61.6543,147,188126,2.38426,3051.3,1279.77,443,36394,6
13.4905,9,726,0.667135,53.8156,80.6667,60342,443,6
13.4678,9,726,0.66826,53.9063,80.6667,52260,443,6
13.4716,9,726,0.668073,53.8912,80.6667,60406,443,6
13.4548,9,726,0.668908,53.9585,80.6667,46504,443,6
0,1,101,0,0,101,49713,53,17
13.5095,8,652,0.592174,48.2622,81.5,32812,443,6
0,1,379,0,0,379,59206,443,6
61.9571,149,17777,2.40489,286.924,119.309,36394,443,6
13.4485,9,726,0.669218,53.9835,80.6667,59316,443,6
13.4364,9,726,0.669821,54.0322,80.6667,32870,443,6
13.4842,9,726,0.667448,53.8408,80.6667,59272,443,6
13.4719,9,726,0.668055,53.8898,80.6667,52250,443,6
13.4727,9,726,0.668015,53.8866,80.6667,51846,443,6
13.5079,9,726,0.666277,53.7463,80.6667,59204,443,6
13.5095,9,726,0.666196,53.7398,80.6667,59222,443,6
13.5077,8,652,0.592253,48.2686,81.5,59220,443,6
13.5038,9,726,0.66648,53.7627,80.6667,57676,443,6
13.4839,9,726,0.667462,53.842,80.6667,46468,443,6
13.4765,9,726,0.66783,53.8716,80.6667,51834,443,6
13.474,9,726,0.667953,53.8815,80.6667,59248,443,6
13.47,9,726,0.668149,53.8974,80.6667,59308,443,6
13.4698,8,652,0.593922,48.4046,81.5,60418,443,6
13.4685,9,726,0.668224,53.9034,80.6667,46508,443,6
13.4684,8,652,0.593983,48.4096,81.5,32860,443,6
13.4662,8,652,0.594078,48.4174,81.5,46524,443,6
13.4567,8,652,0.594501,48.4518,81.5,51864,443,6
13.4539,8,652,0.594623,48.4618,81.5,46526,443,6
13.4533,9,726,0.668983,53.9646,80.6667,32886,443,6
13.447,9,726,0.669296,53.9899,80.6667,59324,443,6
13.4567,8,652,0.5945,48.4518,81.5,59280,443,6
0,1,105,0,0,105,50207,53,17
5.04404,4,276,0.793015,54.718,69,853,38300,6
4.66343,6,408,1.28661,87.4893,68,39360,853,6
14.5793,5,462,0.342952,31.6888,92.4,443,46392,6
14.578,5,462,0.342984,31.6917,92.4,443,46378,6
14.5516,6,556,0.412325,38.2088,92.6667,443,32768,6
14.5408,5,462,0.34386,31.7727,92.4,443,57646,6
14.5474,5,462,0.343703,31.7582,92.4,443,57648,6
14.5361,5,462,0.34397,31.7828,92.4,443,57642,6
14.5475,5,462,0.343701,31.7579,92.4,443,46354,6
14.5395,5,462,0.34389,31.7755,92.4,443,51768,6
14.5243,6,556,0.413101,38.2807,92.6667,443,57638,6
14.5262,5,462,0.344207,31.8047,92.4,443,51760,6
14.529,5,462,0.344139,31.7985,92.4,443,46348,6
14.5351,5,462,0.343995,31.7851,92.4,443,52100,6
14.566,5,462,0.343265,31.7177,92.4,443,59168,6
14.513,5,462,0.344519,31.8336,92.4,443,59192,6
14.4979,5,462,0.344878,31.8668,92.4,443,52084,6
14.4954,5,462,0.344938,31.8722,92.4,443,52082,6
14.4908,5,462,0.345046,31.8823,92.4,443,60974,6
14.4978,6,556,0.413855,38.3505,92.6667,443,51744,6
14.5001,5,462,0.344825,31.8619,92.4,443,60272,6
14.4996,5,462,0.344837,31.8629,92.4,443,51734,6
14.5072,5,462,0.344656,31.8463,92.4,443,60280,6
14.6603,5,462,0.341056,31.5136,92.4,443,51964,6
14.6671,5,462,0.3409,31.4991,92.4,443,51652,6
14.6639,5,462,0.340973,31.5059,92.4,443,51962,6
14.6812,5,462,0.340571,31.4688,92.4,443,60852,6
15.5409,6,564,0.386079,36.2914,94,443,59014,6
15.5524,6,564,0.385793,36.2645,94,443,58998,6
15.5024,6,564,0.387037,36.3815,94,443,59998,6
15.6015,6,564,0.384579,36.1505,94,443,60790,6
15.5956,6,564,0.384723,36.164,94,443,60774,6
15.4587,6,564,0.388131,36.4843,94,443,58940,6
14.5313,5,462,0.344085,31.7934,92.4,443,60982,6
15.6231,6,564,0.384047,36.1004,94,443,46184,6
15.5741,6,564,0.385256,36.214,94,443,58936,6
15.5863,6,564,0.384953,36.1856,94,443,51886,6
15.581,6,564,0.385084,36.1979,94,443,59970,6
15.5329,6,564,0.386276,36.3099,94,443,58918,6
15.6216,6,564,0.384083,36.1038,94,443,58936,6
15.6905,6,564,0.382397,35.9453,94,443,51858,6
15.5449,6,564,0.385979,36.2821,94,443,51842,6
15.557,6,564,0.385679,36.2538,94,443,58898,6
15.6997,6,564,0.382173,35.9242,94,443,51424,6
15.7384,6,564,0.381233,35.8359,94,443,57358,6
15.6105,6,564,0.384356,36.1295,94,443,60708,6
15.5915,6,564,0.384825,36.1736,94,443,58920,6
15.6301,6,564,0.383874,36.0842,94,443,51408,6
15.706,6,564,0.382019,35.9098,94,443,57344,6
15.7888,6,564,0.380015,35.7214,94,443,51406,6
15.6457,6,564,0.383492,36.0483,94,443,58894,6
15.6586,6,564,0.383175,36.0185,94,443,57334,6
15.6391,6,564,0.383654,36.0634,94,443,59940,6
15.4746,6,564,0.387733,36.4469,94,443,59936,6
15.8412,6,564,0.378759,35.6034,94,443,46144,6
15.8601,6,564,0.378307,35.5609,94,443,51804,6
15.6556,6,564,0.383249,36.0254,94,443,58850,6
15.7347,6,564,0.381323,35.8443,94,443,59928,6
15.4795,6,564,0.38761,36.4354,94,443,60692,6
15.872,6,564,0.378023,35.5342,94,443,60690,6
15.4903,6,564,0.387339,36.4099,94,443,58870,6
15.935,6,564,0.376531,35.3939,94,443,60672,6
15.7262,6,564,0.381528,35.8636,94,443,51376,6
14.4958,5,462,0.344928,31.8714,92.4,443,60278,6
14.5205,5,462,0.34434,31.817,92.4,443,57592,6
15.5448,6,564,0.38598,36.2821,94,443,58914,6
15.4293,6,564,0.38887,36.5538,94,443,51572,6
17.8608,8,632,0.447907,35.3847,79,57416,443,6
17.8185,8,632,0.448972,35.4688,79,58998,443,6
17.6545,8,632,0.453142,35.7982,79,59936,443,6
17.6965,8,632,0.452068,35.7134,79,51572,443,6
15.7584,6,564,0.38075,35.7905,94,443,58864,6
17.8146,8,632,0.44907,35.4766,79,59014,443,6
17.7793,8,632,0.449962,35.547,79,58946,443,6
17.9032,8,632,0.446847,35.3009,79,60012,443,6
17.8759,8,632,0.447531,35.3549,79,60790,443,6
17.7213,8,632,0.451435,35.6634,79,58988,443,6
17.9443,8,632,0.445825,35.2202,79,60758,443,6
17.8861,8,632,0.447275,35.3348,79,58926,443,6
17.8713,8,632,0.447644,35.3639,79,51886,443,6
14.6528,6,564,0.409479,38.491,94,443,59270,6
17.7933,8,632,0.449607,35.5189,79,58918,443,6
17.8627,8,632,0.44786,35.381,79,51448,443,6
17.6119,8,632,0.454238,35.8848,79,51462,443,6
17.8989,8,632,0.446955,35.3094,79,51424,443,6
17.9394,8,632,0.445946,35.2297,79,57358,443,6
17.7746,8,632,0.450081,35.5564,79,58920,443,6
17.9397,8,632,0.445938,35.2291,79,60702,443,6
17.9173,8,632,0.446497,35.2732,79,57344,443,6
17.8412,8,632,0.4484,35.4236,79,57334,443,6
17.8606,8,632,0.447914,35.3852,79,58936,443,6
17.8224,8,632,0.448875,35.4611,79,59940,443,6
17.8913,8,632,0.447144,35.3244,79,58886,443,6
18.0278,8,632,0.443759,35.057,79,46144,443,6
18.0644,8,632,0.44286,34.9859,79,60690,443,6
15.6436,6,564,0.383544,36.0532,94,443,58902,6
17.682,8,632,0.452437,35.7425,79,60692,443,6
14.5452,5,462,0.343757,31.7631,92.4,443,59184,6
15.4288,6,564,0.388883,36.555,94,443,58962,6
17.8551,8,632,0.448052,35.3961,79,58902,443,6
15.817,6,564,0.379338,35.6577,94,443,58884,6
15.7255,6,564,0.381546,35.8653,94,443,58926,6
15.7562,6,564,0.380802,35.7954,94,443,58800,6
17.9883,8,632,0.444732,35.1339,79,51802,443,6
14.6873,5,462,0.34043,31.4557,92.4,443,59042,6
17.9865,8,632,0.444778,35.1375,79,46128,443,6
15.6507,6,564,0.383371,36.0368,94,443,58874,6
17.9977,8,632,0.4445,35.1155,79,51406,443,6
17.812,8,632,0.449134,35.4816,79,60708,443,6
18.0267,8,632,0.443787,35.0592,79,57324,443,6
17.8986,8,632,0.446961,35.31,79,51928,443,6
15.6057,6,564,0.384475,36.1407,94,443,51448,6
15.751,6,564,0.380928,35.8073,94,443,51816,6
17.8816,8,632,0.447388,35.3436,79,58936,443,6
15.5783,6,564,0.38515,36.2041,94,443,58966,6
17.7087,8,632,0.451756,35.6887,79,46204,443,6
17.747,8,632,0.450781,35.6117,79,57368,443,6
15.8413,6,564,0.378758,35.6033,94,443,57324,6
15.5049,6,564,0.386974,36.3755,94,443,58946,6
17.903,8,632,0.446852,35.3013,79,59978,443,6
17.8311,8,632,0.448655,35.4438,79,58874,443,6
14.6595,5,462,0.341077,31.5155,92.4,443,60860,6
15.7409,6,564,0.381173,35.8303,94,443,60702,6
17.9296,8,632,0.446189,35.2489,79,58926,443,6
17.7667,8,632,0.45028,35.5721,79,59998,443,6
17.7341,8,632,0.451109,35.6376,79,58940,443,6
15.4422,6,564,0.388545,36.5232,94,443,46204,6
15.7319,6,564,0.38139,35.8507,94,443,51398,6
15.5386,6,564,0.386135,36.2967,94,443,51866,6
17.848,8,632,0.448229,35.4101,79,51408,443,6
15.3568,6,564,0.390706,36.7264,94,443,51462,6
17.9127,8,632,0.44661,35.2822,79,51376,443,6
17.9596,8,632,0.445445,35.1902,79,51816,443,6
17.9135,8,632,0.44659,35.2806,79,51398,443,6
14.5535,5,462,0.343561,31.745,92.4,443,60298,6
17.9437,8,632,0.445839,35.2212,79,58800,443,6
15.5993,6,564,0.384634,36.1556,94,443,58926,6
15.4552,6,564,0.388219,36.4926,94,443,58988,6
15.7898,6,564,0.379992,35.7193,94,443,46128,6
17.8827,8,632,0.44736,35.3415,79,57308,443,6
17.6365,8,632,0.453605,35.8348,79,59952,443,6
15.6185,6,564,0.38416,36.111,94,443,59978,6
17.7889,8,632,0.449718,35.5278,79,58914,443,6
17.9959,8,632,0.444545,35.119,79,58884,443,6
17.8609,8,632,0.447906,35.3846,79,58850,443,6
17.8549,8,632,0.448055,35.3964,79,58894,443,6
17.0399,8,632,0.469486,37.0894,79,59270,443,6
17.863,8,632,0.447852,35.3803,79,59970,443,6
18.0488,8,632,0.443243,35.0162,79,51804,443,6
14.5432,5,462,0.343803,31.7674,92.4,443,51776,6
17.9395,8,632,0.445944,35.2296,79,59928,443,6
17.8896,8,632,0.447187,35.3278,79,59000,443,6
15.7001,6,564,0.382163,35.9233,94,443,57308,6
14.4974,5,462,0.344889,31.8677,92.4,443,60260,6
17.7718,8,632,0.450151,35.5619,79,51866,443,6
17.6716,8,632,0.452703,35.7635,79,58870,443,6
17.916,8,632,0.446528,35.2757,79,51858,443,6
15.5078,6,564,0.386902,36.3688,94,443,57368,6
18.1209,8,632,0.441479,34.8769,79,60672,443,6
17.7489,8,632,0.450732,35.6078,79,51842,443,6
17.9552,8,632,0.445552,35.1986,79,51536,443,6
15.7928,6,564,0.379919,35.7124,94,443,58816,6
1.20598,2,148,1.6584,122.722,74,853,39360,6
17.9097,8,632,0.446686,35.2882,79,51558,443,6
15.6156,6,564,0.384231,36.1178,94,443,51826,6
14.5238,5,462,0.344262,31.8098,92.4,443,46340,6
17.902,8,632,0.446877,35.3033,79,51386,443,6
14.5633,5,462,0.343328,31.7235,92.4,443,51782,6
17.9405,8,632,0.445919,35.2276,79,58864,443,6
17.7519,8,632,0.450656,35.6018,79,58898,443,6
17.6626,8,632,0.452934,35.7818,79,60694,443,6
17.6936,8,632,0.452142,35.7192,79,58962,443,6
17.8027,8,632,0.44937,35.5002,79,51826,443,6
14.5879,5,462,0.342751,31.6702,92.4,443,57622,6
14.5041,5,462,0.34473,31.8531,92.4,443,46332,6
17.864,8,632,0.447827,35.3784,79,60774,443,6
17.9768,8,632,0.445019,35.1565,79,58816,443,6
15.4028,6,564,0.38954,36.6168,94,443,59952,6
14.5599,5,462,0.34341,31.7311,92.4,443,51794,6
17.901,8,632,0.446904,35.3054,79,46184,443,6
14.5708,5,462,0.343152,31.7073,92.4,443,57600,6
14.5089,5,462,0.344615,31.8425,92.4,443,60288,6
15.6892,6,564,0.382429,35.9483,94,443,58886,6
17.8987,8,632,0.446959,35.3098,79,58970,443,6
17.8633,8,632,0.447845,35.3797,79,58966,443,6
15.4784,6,564,0.387638,36.438,94,443,60694,6
15.7807,6,564,0.380212,35.7399,94,443,51802,6
15.7212,6,564,0.381651,35.8752,94,443,51386,6
15.9418,5,470,0.313641,29.4822,94,443,60110,6
15.9925,6,564,0.375175,35.2665,94,443,51674,6
16.1333,6,564,0.371902,34.9588,94,443,59096,6
16.1059,6,564,0.372534,35.0182,94,443,57480,6
16.117,6,564,0.372278,34.9941,94,443,59112,6
16.1478,6,564,0.371567,34.9273,94,443,59060,6
15.8047,5,470,0.316361,29.7379,94,443,51978,6
15.7459,6,564,0.381052,35.8189,94,443,59094,6
16.1883,6,564,0.370638,34.84,94,443,60880,6
16.1562,5,470,0.309478,29.0909,94,443,59100,6
15.79,5,470,0.316656,29.7656,94,443,60866,6
15.6698,5,470,0.319086,29.994,94,443,60782,6
16.1838,5,470,0.308952,29.0414,94,443,57464,6
15.7727,5,470,0.317004,29.7984,94,443,59078,6
15.8816,6,564,0.377795,35.5127,94,443,57462,6
16.2004,6,564,0.370362,34.814,94,443,57450,6
16.1373,5,470,0.309841,29.1251,94,443,51650,6
15.8556,6,564,0.378415,35.571,94,443,51954,6
15.5982,6,564,0.38466,36.158,94,443,60060,6
16.0251,6,564,0.374413,35.1948,94,443,59038,6
15.9746,6,564,0.375596,35.306,94,443,59036,6
15.9055,6,564,0.377229,35.4595,94,443,51612,6
15.8902,6,564,0.37759,35.4935,94,443,60044,6
15.8611,6,564,0.378285,35.5588,94,443,51942,6
16.1048,5,470,0.310466,29.1838,94,443,59128,6
15.7805,5,470,0.316848,29.7837,94,443,51948,6
16.0236,6,564,0.374447,35.198,94,443,59006,6
16.0447,6,564,0.373955,35.1518,94,443,51596,6
15.8933,6,564,0.377517,35.4866,94,443,59992,6
15.9761,6,564,0.375562,35.3028,94,443,46190,6
15.7349,6,564,0.381317,35.8438,94,443,57398,6
15.9257,6,564,0.376749,35.4144,94,443,60734,6
15.8326,6,564,0.378965,35.6227,94,443,59964,6
15.985,6,564,0.375352,35.283,94,443,51880,6
15.8948,6,564,0.377481,35.4832,94,443,57426,6
15.993,6,564,0.375165,35.2655,94,443,60822,6
18.2431,8,632,0.438523,34.6433,79,46254,443,6
17.9429,8,632,0.445858,35.2228,79,60826,443,6
18.2481,8,632,0.438402,34.6338,79,59036,443,6
18.2738,8,632,0.437784,34.585,79,59028,443,6
18.1734,8,632,0.440204,34.7761,79,51612,443,6
18.0215,8,632,0.443915,35.0693,79,60034,443,6
18.3006,8,632,0.437143,34.5343,79,51596,443,6
17.9972,8,632,0.444513,35.1166,79,57410,443,6
18.0874,8,632,0.442298,34.9415,79,58992,443,6
18.1691,8,632,0.440307,34.7842,79,57426,443,6
18.1578,8,632,0.440581,34.8059,79,59992,443,6
18.099,8,632,0.442013,34.9191,79,59988,443,6
18.0804,8,632,0.442468,34.955,79,58980,443,6
18.1445,8,632,0.440905,34.8315,79,51588,443,6
18.7778,8,632,0.426034,33.6567,79,57694,443,6
15.8433,6,564,0.378708,35.5986,94,443,59994,6
18.0451,8,632,0.443333,35.0233,79,51890,443,6
18.1172,8,632,0.441569,34.884,79,51526,443,6
18.1543,8,632,0.440667,34.8127,79,58950,443,6
18.2048,8,632,0.439445,34.7162,79,51514,443,6
18.132,8,632,0.441209,34.8555,79,60746,443,6
18.1655,8,632,0.440396,34.7913,79,52010,443,6
16.2408,9,846,0.554161,52.0911,94,443,59016,6
18.077,8,632,0.44255,34.9615,79,60722,443,6
17.982,8,632,0.44489,35.1463,79,46158,443,6
18.2826,8,632,0.437574,34.5684,79,51468,443,6
18.0676,8,632,0.442781,34.9797,79,60710,443,6
18.0723,8,632,0.442666,34.9706,79,58910,443,6
17.9911,8,632,0.444664,35.1285,79,59960,443,6
18.0474,8,632,0.443277,35.0189,79,57366,443,6
18.0998,8,632,0.441994,34.9175,79,51482,443,6
18.3954,8,632,0.43489,34.3563,79,57452,443,6
18.0196,8,632,0.44396,35.0729,79,51904,443,6
18.0255,8,632,0.443815,35.0614,79,57438,443,6
17.8792,8,632,0.447447,35.3483,79,51646,443,6
18.7585,10,800,0.533092,42.6474,80,46442,443,6
18.1215,8,632,0.441464,34.8756,79,60030,443,6
18.2444,8,632,0.43849,34.6407,79,46190,443,6
18.2119,8,632,0.439274,34.7026,79,51498,443,6
18.8309,8,632,0.424834,33.5619,79,52272,443,6
18.6755,8,632,0.428368,33.841,79,57766,443,6
18.7145,10,800,0.534345,42.7476,80,46362,443,6
16.0025,6,564,0.374941,35.2444,94,443,58920,6
17.8949,8,632,0.447056,35.3174,79,51618,443,6
18.1918,8,632,0.439759,34.741,79,51600,443,6
17.8917,8,632,0.447135,35.3237,79,60832,443,6
15.8515,5,470,0.315428,29.6502,94,443,60878,6
16.1316,6,564,0.37194,34.9623,94,443,60900,6
15.7456,6,564,0.381058,35.8194,94,443,60034,6
18.1954,8,632,0.439671,34.734,79,57462,443,6
18.5868,10,800,0.538017,43.0414,80,32820,443,6
16.0544,6,564,0.373729,35.1305,94,443,59058,6
15.8092,6,564,0.379526,35.6755,94,443,59124,6
15.8904,5,470,0.314655,29.5776,94,443,60068,6
18.1177,8,632,0.441556,34.8829,79,59994,443,6
18.1739,8,632,0.440191,34.7751,79,46168,443,6
18.2663,8,632,0.437965,34.5993,79,60822,443,6
18.1448,8,632,0.440897,34.8308,79,46224,443,6
18.6321,8,632,0.429366,33.9199,79,52342,443,6
18.1021,8,632,0.441938,34.9131,79,57386,443,6
15.9519,6,564,0.376132,35.3564,94,443,46214,6
18.0944,8,632,0.442125,34.9279,79,51654,443,6
18.1354,8,632,0.441125,34.8489,79,60804,443,6
18.3081,8,632,0.436964,34.5202,79,59038,443,6
18.4661,8,632,0.433225,34.2248,79,59060,443,6
15.7317,6,564,0.381394,35.8511,94,443,57410,6
15.8465,6,564,0.378633,35.5915,94,443,59120,6
65.3956,96,12459,1.46799,190.517,129.781,59226,443,6
16.0834,6,564,0.373056,35.0673,94,443,57452,6
18.8243,8,632,0.424982,33.5736,79,46470,443,6
15.9232,6,564,0.376808,35.42,94,443,51630,6
15.777,6,564,0.380301,35.7483,94,443,46262,6
17.9401,8,632,0.445927,35.2282,79,60056,443,6
18.2385,8,632,0.438631,34.6519,79,59044,443,6
18.0032,8,632,0.444366,35.1049,79,51898,443,6
18.7764,8,632,0.426068,33.6593,79,59366,443,6
18.1505,8,632,0.440758,34.8199,79,51916,443,6
17.9955,8,632,0.444555,35.1199,79,51642,443,6
19.2588,10,800,0.519242,41.5394,80,32834,443,6
18.0105,8,632,0.444185,35.0906,79,57398,443,6
18.2117,8,632,0.439278,34.703,79,51630,443,6
17.8668,8,632,0.447759,35.3729,79,51944,443,6
19.0008,8,632,0.421034,33.2617,79,52296,443,6
15.5898,6,564,0.384866,36.1774,94,443,60844,6
17.9081,8,632,0.446725,35.2913,79,46238,443,6
17.8833,8,632,0.447345,35.3402,79,60060,443,6
18.1683,8,632,0.440327,34.7859,79,60044,443,6
16.021,6,564,0.374508,35.2037,94,443,51468,6
18.4157,8,632,0.434413,34.3186,79,57480,443,6
15.8087,6,564,0.379538,35.6766,94,443,58976,6
18.232,8,632,0.438788,34.6643,79,59030,443,6
17.8962,8,632,0.447023,35.3148,79,60844,443,6
18.1309,8,632,0.441235,34.8575,79,58908,443,6
16.0677,5,470,0.311183,29.2512,94,443,60090,6
18.4295,8,632,0.434088,34.2929,79,59112,443,6
15.7779,6,564,0.38028,35.7463,94,443,59112,6
18.2052,8,632,0.439435,34.7153,79,60734,443,6
18.0918,8,632,0.44219,34.933,79,51440,443,6
17.9478,8,632,0.445736,35.2131,79,46244,443,6
18.1443,8,632,0.44091,34.8319,79,51942,443,6
15.8636,6,564,0.378224,35.553,94,443,57468,6
18.2371,8,632,0.438666,34.6546,79,60816,443,6
65.0427,88,101366,1.35296,1558.45,1151.89,443,59226,6
18.0816,8,632,0.44244,34.9527,79,58976,443,6
15.857,6,564,0.378381,35.5679,94,443,52010,6
18.1566,8,632,0.440611,34.8083,79,51954,443,6
18.0658,8,632,0.442825,34.9832,79,59094,443,6
18.5133,8,632,0.432121,34.1376,79,57450,443,6
18.3703,8,632,0.435485,34.4033,79,59058,443,6
18.0932,8,632,0.442156,34.9303,79,46262,443,6
